seller_id,total_orders,late_orders,late_delivery_rate_percent
850f4f8af5ea87287ac68de36e29107f,186,12,6.45
18a349e75d307f4b4cc646a691ed4216,109,7,6.42
0be8ff43f22e456b4e0371b2245e4d01,156,10,6.41
5b925e1d006e9476d738aa200751b73b,63,4,6.35
96493fab2fbb13a14d0c0e8772eef5c3,63,4,6.35
8a432f4e5b471f8da497d7dc517666e2,95,6,6.32
1b4c3a6f53068f0b6944d2d005c9fc89,111,7,6.31
d91fb3b7d041e83b64a00a3edfb37e4f,524,33,6.30
128639473a139ac0f3e5f5ade55873a5,527,33,6.26
15cd6eefe58588619aaed41dfa6621b1,16,1,6.25
01fdefa7697d26ad920e9e0346d4bd1b,128,8,6.25
232a6014e7b10cba61c6c2b2ea6bb4b0,32,2,6.25
2be17df1c49978426251562096c3cc09,16,1,6.25
5b33b527da3c5b969cc99dc435cad09a,16,1,6.25
8daab2245ebdc277c51098d01c5ad8ef,16,1,6.25
bb5bd94c8f59cc050072d2930c869cac,16,1,6.25
cb3dd9ce66268c7a3ca7241ac70ab58c,48,3,6.25
dbdd0ec73a4817971d962698f2fea022,16,1,6.25
f97e2b0650c2068227e1d366140eb62f,16,1,6.25
fe49ee029e61e789a1f3a5525f57ba8d,16,1,6.25
5dceca129747e92ff8ef7a997dc4f8ca,322,20,6.21
3d871de0142ce09b7081e2b9d1733cb1,1064,66,6.20
1da3aeb70d7989d1e6d9b0e887f97c23,261,16,6.13
cc419e0650a3c5ba77189a1882b7556a,1651,101,6.12
6d66611d7c44cc30ce351abc49a68421,164,10,6.10
8cbac7e12637ed9cffa18c7875207478,66,4,6.06
834f3294fba9f932f56edc879193f925,66,4,6.06
ceaec5548eefc6e23e6607c5435102e7,198,12,6.06
65febd49fd28ec955651299159b1f527,33,2,6.06
dfc5fb7259bb2b599ca565e6e9448f0f,33,2,6.06
79ebd9a61bac3eaf882805ed4ecfa12a,133,8,6.02
cca3071e3e9bb7d12640c9fbe2301306,699,42,6.01
95f83f51203c626648c875dd41874c7f,50,3,6.00
09f952a5f58d2285b0372551ae8f9b01,50,3,6.00
5f2684dab12e59f83bef73ae57724e45,67,4,5.97
7a67c85e85bb2ce8582c35f2203ad736,1145,68,5.94
7202e2ba20579a9bd1acb29e61fe71f6,51,3,5.88
8602a61d680a10a82cceeeda0d99ea3d,17,1,5.88
87d30a6a0cbf89356e49324971ab1d24,17,1,5.88
d06d019f72a04e5497a0b64190af170c,17,1,5.88
bba3293d6f5d5af2f415e004e8b93ae3,17,1,5.88
c12b92bf1c350f3e6bf88d3596219c86,17,1,5.88
9b013e03b2ab786505a1d3b5c0756754,170,10,5.88
63ffcb71394dd8ea3872ed9ffda17c74,17,1,5.88
343e716476e3748b069f980efbaa294e,17,1,5.88
0241d4d5d36f10f80c644447315af0bd,238,14,5.88
e333046ce6517bd8bb510291d44f0130,68,4,5.88
e81e1f9c3e762e620f3fb60a51499e16,17,1,5.88
dbd66278cbfe1aa1000f90a217ca4695,85,5,5.88
da7039f29f90ce5b4846ffc0fcc93beb,17,1,5.88
d354c38a7182125a748cb10474fe963b,17,1,5.88
d25aa0aaacb370e912f8cf6efeba38b3,17,1,5.88
f1ed6bd0a9b11b581f16c851c6a5a527,17,1,5.88
6edacfd9f9074789dad6d62ba7950b9c,205,12,5.85
5a8e7d5003a1f221f9e1d6e411de7c23,137,8,5.84
d2374cbcbb3ca4ab1086534108cc3ab7,514,30,5.84
2ff97219cb8622eaf3cd89b7d9c09824,87,5,5.75
240b9776d844d37535668549a396af32,35,2,5.71
45ba18c210d42734ec52c0c1c574e9ee,35,2,5.71
dc8798cbf453b7e0f98745e396cc5616,35,2,5.71
dd2bdf855a9172734fbc3744021ae9b9,105,6,5.71
537eb890efff034a88679788b647c564,158,9,5.70
a1043bafd471dff536d0c462352beb48,702,40,5.70
2138ccb85b11a4ec1e37afbd1c8eda1f,388,22,5.67
25e6ffe976bd75618accfe16cefcbd0d,106,6,5.66
d9a84e1403de8da0c3aa531d6d108ba6,53,3,5.66
7e93a43ef30c4f03f38b393420bc753a,319,18,5.64
2528513dd95219a6013d4d05176e391a,160,9,5.63
1a3df491d1c4f1589fc2b934ada68bf2,160,9,5.63
53e4c6e0f4312d4d2107a8c9cddf45cd,463,26,5.62
87142160b41353c4e5fca2360caf6f92,305,17,5.57
81a1104df0f08b59c68aa5b03cfe398e,72,4,5.56
7a425d299613df3e613bcf9d2eaf5c49,18,1,5.56
6b536a23086fba0d58c08d68814397f6,18,1,5.56
6aa3928696eab49a19a466e665a649fd,18,1,5.56
b4f8921fcc4ff77b66bea6dda43dcd51,18,1,5.56
c35672b10ad50968f567ea3f4b91e877,18,1,5.56
d03698c2efd04a549382afa6623e27fb,18,1,5.56
63b464dbf392c7b80d12d932fa7cafed,36,2,5.56
33c51922b6e3c16b24a8f28e5833c99d,18,1,5.56
1fdc574883ef3b33ad41562d93f3a74a,18,1,5.56
30829ded4523ab9224b93bc49a62c95f,18,1,5.56
1354d51653f645349064725ed204e85e,18,1,5.56
0c8380b62e38e8a1e6adbeba7eb9688c,180,10,5.56
dfc475d54e1b6dbeeb7d7d9bdaa63827,18,1,5.56
f4c4daa86e30c7e5a553a8d518ac03a5,18,1,5.56
f4a04f7be452aa3bb31760bf00055dd0,18,1,5.56
fbc14c0cf93505ef89f64665ffa4a7b5,18,1,5.56
1c129092bf23f28a5930387c980c0dfc,200,11,5.50
7d456afc660226829370f3173d14520c,55,3,5.45
dc317f341ab0e22f39acbd9dbf9b4a1f,55,3,5.45
dee656f0f566ed1aa85bd137c943f08f,92,5,5.43
516e7738bd8f735ac19a010ee5450d8d,74,4,5.41
3bdff180c7e1f6551a643b99c265a120,56,3,5.36
3078096983cf766a32a06257648502d1,56,3,5.36
8f119a0aee85c0c8fc534629734e94fd,75,4,5.33
75fbb52eda0cbc24f479d3b2fbfa8d3e,38,2,5.26
c33847515fa6305ce6feb1e818569f13,114,6,5.26
bfd27a966d91cfaafdb25d076585f0da,114,6,5.26
ba90964cff9b9e0e6f32b23b82465f7b,38,2,5.26
1f9ab4708f3056ede07124aad39a2554,76,4,5.26
05ff92fedb5be47920fea08e501238b9,57,3,5.26
430315b7bb4b6e4b3c978f9dfa9b0558,19,1,5.26
52d76513f0c4d97f3b99570e2c94ee31,19,1,5.26
d9442042130b7fe579d1295f9f4a248f,19,1,5.26
e24d3429d294b2eb200b064ebb035879,19,1,5.26
e5475dcab1e07b63d7f6e902d8f5eda8,19,1,5.26
e84ad2127668df3aafc6b73531a0beb8,19,1,5.26
eb5b6204dde3a6e03b5f1bb8479f055b,19,1,5.26
f5b44895715ddfe3087dc414f30268f3,19,1,5.26
813348c996469b40f2e028d5429d3495,172,9,5.23
670c26e0f1bf8d0576271d5cfaec6d2b,77,4,5.19
f80edd2c5aaa505cc4b0a3b219abf4b8,116,6,5.17
f8db351d8c4c4c22c6835c19a46f01b0,659,34,5.16
113e3a788b935f48aad63e1c41dac1bd,39,2,5.13
d1b65fc7debc3361ea86b5f14c68d2e2,39,2,5.13
282f23a9769b2690c5dda22e316f9941,98,5,5.10
9f505651f4a6abe901a56cdc21508025,393,20,5.09
01cf7e3d21494c41fb86034f2e714fa1,59,3,5.08
f7720c4fa8e3aba4546301ab80ea1f1b,59,3,5.08
e8b3a3a38279a82f0e5d006d5e5b7d2c,80,4,5.00
1fe5540d7c1c37a595fefbacd5570d9e,20,1,5.00
20d83f3ef0e6925fd74bfd59170babf7,40,2,5.00
1d4587203296c8f4ad134dc286fa6db0,40,2,5.00
6288c69c4ce638e59925e59193f98b16,20,1,5.00
542917da124346b47ea1ac79a93ce454,20,1,5.00
a2e874074c877c5a05abae80ad6e488f,40,2,5.00
b56906f7fd1696e043f1bcce164c487b,40,2,5.00
82bd0703a4aefd6b599e5bfdaed378fb,20,1,5.00
83deb69e889cf80f82be1dc6d5f2d486,40,2,5.00
808d4348b916efa08e766ebad39f61eb,20,1,5.00
4d6d651bd7684af3fffabd5f08d12e5a,363,18,4.96
7178f9f4dd81dcef02f62acdf8151e01,202,10,4.95
4e7c18b98d84e05cbae3ff0ff03846c2,81,4,4.94
1e8b33f18b4f7598d87f5cbee2282cc2,122,6,4.92
0c7533c71df861ec58ad7ff999ed0e8d,61,3,4.92
cce6ab8d1682639fe45ab70234f1665f,61,3,4.92
7008613ea464bad5cb9b83456e1e6a8f,123,6,4.88
7dc8c42cc750eeafea6c85712ffee9bf,41,2,4.88
e63e8bfa530fb16910dd6956e592bb81,41,2,4.88
00fc707aaaad2d31347cf883cd2dfe10,103,5,4.85
1838dd9b8977065acf51d95e0053ea7a,62,3,4.84
7299e27ed73d2ad986de7f7c77d919fa,335,16,4.78
a3a38f4affed601eb87a97788c949667,251,12,4.78
af3ef48d0e13835e529c29ac573c63e5,21,1,4.76
7c5b05cbdb5542049f38d90d7815b97d,21,1,4.76
9596c870880d900012f2e8e6e30d06d7,21,1,4.76
31344c16881c08a8a72c6d2eb29918c1,42,2,4.76
412a4720f3e9431b4afa1476a1acddbe,21,1,4.76
36a968b544695394e4e9d7572688598f,148,7,4.73
febab0275244b9a49a623f0bd613ca2f,106,5,4.72
e0a366315b1b726b6c7832d664c0f530,43,2,4.65
aafe36600ce604f205b86b5084d3d767,129,6,4.65
b39d7fe263ef469605dbb32608aee0af,43,2,4.65
cd06602b43d8800bd0afad514919d35c,43,2,4.65
bd23da7354813347129d751591d1a6e2,86,4,4.65
710e3548e02bc1d2831dfc4f1b5b14d4,131,6,4.58
730937bf88cb151eb2eb849f642fc213,22,1,4.55
8fdca8e349553f99bc738833a62c8802,22,1,4.55
c66dccfb3f109511246da627dd5a2498,44,2,4.55
b32be1695eb7ec5f10f72d9610a12527,44,2,4.55
abcd2cb37d46c2c8fb1bf071c859fc5b,44,2,4.55
4200ddf1967c5e41e48db62bc6d4b5ac,22,1,4.55
5670f4db5b62c43d542e1b2d56b0cf7c,22,1,4.55
2b1a40c1daabc6ca280c4b815c101841,22,1,4.55
093805f8f2aeb63881444571e1f48f30,22,1,4.55
0d33a55da925bbf1ff02af5f6059fc7f,22,1,4.55
df56d7b40d437f88407c5f78b63bc328,22,1,4.55
f789d2c4f2c2eb38fc4373e7a4b35264,44,2,4.55
f0837c8d71434931d9e38e7b79234797,22,1,4.55
de722cd6dad950a92b7d4f82673f8833,337,15,4.45
afe0067131b73e40875c9b6c10bd2e21,45,2,4.44
870d0118f7a9d85960f29ad89d5d989a,45,2,4.44
6b90f847357d8981edd79a1eb1bf0acb,45,2,4.44
94144541854e298c2d976cb893b81343,68,3,4.41
ca3bd7cd9f149df75950150d010fe4a2,68,3,4.41
7b07b3c7487f0ea825fc6df75abd658b,91,4,4.40
10076e5788b8ee532724bcd460baf762,23,1,4.35
6426d21aca402a131fc0a5d0960a3c90,23,1,4.35
669ae81880e08f269a64487cfb287169,161,7,4.35
4b5f66b7adcf57f1ecc0d3c07dd6b177,23,1,4.35
381c83fdca332ea6afd896da20bf6e4a,46,2,4.35
d624126b9206f595fb3fbb6ba03b28a8,23,1,4.35
53243585a1d6dc2643021fd1853d8905,348,15,4.31
2199e7fe213c16213bf5d6a7eadc9a5d,24,1,4.17
80e6699fe29150b372a0c8a1ebf7dcc8,96,4,4.17
cea729054f157f5870bdd321a958d994,24,1,4.17
a3f0b55de503387383c7b1de3ad7f678,24,1,4.17
a938325a4b357fd23a6a4d5bb126408e,24,1,4.17
9de4643a8dbde634fe55621059d92273,72,3,4.17
9d4db00d65d7760644ac0c14edb5fd86,97,4,4.12
9e6229250fedbe05838fef417b74e7fb,73,3,4.11
080102cd0a76b09e0dcf55fcacc60e05,122,5,4.10
138dbe45fc62f1e244378131a6801526,49,2,4.08
25cf099de44674fde97473224f9d59ab,50,2,4.00
d94a40fd42351c259927028d163af842,100,4,4.00
dfa0c4c6229ab200a4a1336b4d7128ff,77,3,3.90
e883aa812c37a7413226856f4579fe91,26,1,3.85
4bfc7a4a1cf8d4d2121c27422d9e50b5,26,1,3.85
6b243f80ed07b10f0e8aa0f21a205f3c,79,3,3.80
0db783cfcd3b73998abc6e10e59a102f,132,5,3.79
6c177e38df6d3f34182b1f1d427231bf,53,2,3.77
750303a20e9c56b2a6bc45cdce0b897d,53,2,3.77
95ec4458365c4d11f452ccf538377619,27,1,3.70
cc3d14116804f7209f3884f6367f1152,27,1,3.70
cac876b37d3abcd6bd76caca30277996,27,1,3.70
0885aaf116795758dfeb5f1032487bcd,27,1,3.70
062ce95fa2ad4dfaedfc79260130565f,54,2,3.70
38e679b9e0064cd94c6f035707344dae,27,1,3.70
5f5b43b2bffa8656e4bc6efeb13cc649,27,1,3.70
5b67882648febfb6e1225e6ad7164f6b,27,1,3.70
dbb9b48c841a0e39e21f98e1a6b2ec3e,108,4,3.70
ffc470761de7d0232558ba5e786e57b7,27,1,3.70
db4350fd57ae30082dec7acbaacc17f9,136,5,3.68
0b90b6df587eb83608a64ea8b390cf07,163,6,3.68
0432ead42b6c8a0bdf68154add917fdf,82,3,3.66
ebd2d60905fb58271facef5596b620d3,82,3,3.66
eeb6de78f79159600292e314a77cbd18,82,3,3.66
85d9eb9ddc5d00ca9336a2219c97bb13,499,18,3.61
817245bcc3badd82bbd222e0366951a6,28,1,3.57
9674754b5a0cb32b638cec001178f799,84,3,3.57
1771297ac436903d1dd6b0e9279aa505,28,1,3.57
6061155addc1e54b4cfb51c1c2a32ad8,28,1,3.57
d379f449f2a3b271bc01c0782020f705,28,1,3.57
562fc2f2c2863ab7e79a9e4388a58a14,255,9,3.53
44073f8b7e41514de3b7815dd0237f4f,142,5,3.52
1c68394e931a64f90ea236c5ea590300,142,5,3.52
376a891762bbdecbc02b4b6adec3fdda,57,2,3.51
95e03ca3d4146e4011985981aeb959b9,172,6,3.49
c864036feaab8c1659f65ea4faebe1da,58,2,3.45
4bf2f4ee540798a61f9636d12cd9cc80,29,1,3.45
4ebdc7e6cd6102a022dadc49156d4ea8,29,1,3.45
609e1a9a6c2539919b8205cf7c4e6ff0,87,3,3.45
1b938a7ec6ac5061a66a3766e0e75f90,29,1,3.45
1464afc72f696af775557a821c2e253f,29,1,3.45
0bb738e4d789e63e2267697c42d35a2d,29,1,3.45
c6bda72e4dbf5c5866b13cb1810c6d03,59,2,3.39
fcb5ace8bcc92f75707dc0f01a27d269,59,2,3.39
5cf13accae3222c70a9cac40818ae839,148,5,3.38
86ccac0b835037332a596a33b6949ee1,178,6,3.37
974cf2cb8f4b7add98709c30df02fe10,30,1,3.33
91f848e9f4be368f4318775aac733370,60,2,3.33
709e16e2b25c7474d980076c6bfc4806,60,2,3.33
c8b3445d737de6befde0c88ede534a5e,30,1,3.33
b335c59ab742f751a85db9c411a86739,30,1,3.33
3c487ae8f8d7542beff5788e2e0aea83,30,1,3.33
02f5837340d7eb4f653d676c7256523a,30,1,3.33
d57e18d5f73c7ccb7f7339b61166898d,61,2,3.28
f00e21b1e91a79653163b7fd8f293ff1,31,1,3.23
01fd077212124329bac32490e8ef80d9,31,1,3.23
18e694e0e48ed6f7aa3f24aade5fd697,31,1,3.23
2a84855fd20af891be03bc5924d2b453,155,5,3.23
33576ec5412fb5905d876f12f33bfde6,31,1,3.23
4917cee8d902e13428c3ec4b1ca6f315,31,1,3.23
5d3bb11474a06bdc23fb9e89f1164ee0,31,1,3.23
b92e3c8f9738272ff7c59e111e108d7c,62,2,3.23
72c5da29406b4234927b81855e7b64f6,31,1,3.23
ff063b022a9a0aab91bad2c9088760b7,94,3,3.19
b76dba6c951ab00dc4edf0a1aa88037e,157,5,3.18
8a32e327fe2c1b3511609d81aaf9f042,126,4,3.17
520b493b57809f446cb0a233bb3e25c7,63,2,3.17
6481e96574816ead57975da2c0f6d80d,32,1,3.13
3c4e0452bff7a2a788179488d3d77032,32,1,3.13
76d64c4aca3a7baf218bf93ef7fa768d,64,2,3.13
fad44952713764836814be105382aee5,32,1,3.13
ed4acab38528488b65a9a9c603ff024a,32,1,3.13
ea67327e24487bdfac5fbfa37ea124df,32,1,3.13
d566c37fa119d5e66c4e9052e83ee4ea,65,2,3.08
5c243662ce92d84573bfaff24c3e3700,98,3,3.06
5160d23075764e18e07c1f4a87fad743,33,1,3.03
48162d548f5b1b11b9d29d1e01f75a61,66,2,3.03
066a6914e1ebf3ea95a216c73a986b91,66,2,3.03
8bd0f31cf0a614c658f6763bd02dea69,33,1,3.03
b839e41795b7f3ad94cc2014a52f6796,33,1,3.03
cc5a78bbad32776dc4e3af205218368c,33,1,3.03
7722b1df1b0e383e000397b2c11e3e19,133,4,3.01
966cb4760537b1404caedd472cc610a5,67,2,2.99
ac3508719a1d8f5b7614b798f70af136,101,3,2.97
a3dd39f583bc80bd8c5901c95878921e,34,1,2.94
42bde9fef835393bb8a8849cb6b7f245,34,1,2.94
9646c3513289980f17226a2fc4720dbd,69,2,2.90
aaed1309374718fdd995ee4c58c9dfcd,104,3,2.88
bf3c6d2a28b2b5501e6c15448982dcc9,35,1,2.86
fde0cc9ea29c8ccfc0a2c22256a58c71,35,1,2.86
30a2f535bb48308f991d0b9ad4a8c4bb,71,2,2.82
31561f325664a8a7aba4c8d0c3a9b3db,36,1,2.78
3586b8580d9c917874e053a1bb37b5ff,36,1,2.78
66dc1b1632bd6a3e508510c5b3492107,36,1,2.78
1127b7f2594683f2510f1c2c834a486b,110,3,2.73
594f9aaa48e5bf431f011ddc5669b0d5,37,1,2.70
96804ea39d96eb908e7c3afdb671bb9e,37,1,2.70
7f7b8245c336066a1f9933c359f11d77,38,1,2.63
bacb1f0ed56ad24198f5810d2b3fe9a5,38,1,2.63
5a93f3ab0ef4c84ed5e1b5dbf23978bc,38,1,2.63
d66c305afaec317ebee552073a674429,38,1,2.63
17ca9b9e9b9ef8fdb529001b49ebb50f,115,3,2.61
37be5a7c751166fbc5f8ccba4119e043,269,7,2.60
d23019c84ffae2d5ef2270367b8605fc,39,1,2.56
dbc22125167c298ef99da25668e1011f,394,10,2.54
e26901d5ab434ce92fd9b5c256820a4e,197,5,2.54
080199a181c46c657dc5aa235411be3b,79,2,2.53
c3cfdc648177fdbbbb35635a37472c53,278,7,2.52
cab85505710c7cb9b720bceb52b01cee,201,5,2.49
ce27a3cc3c8cc1ea79d11e561e9bebb6,122,3,2.46
9add47bf45ce8e8c7db6b9cf670b1e09,41,1,2.44
8bb48dc19fccaa8613b6229bf7f452a2,82,2,2.44
b410bdd36d5db7a65dcd42b7ead933b8,42,1,2.38
3d8fa2f5b647373c8620330c4e077a9f,42,1,2.38
d98eec89afa3380e14463da2aabaea72,168,4,2.38
3f995f07c49d0d55a99d5c54957f7d81,43,1,2.33
33a17d60c64393351ebf1ef860f4e0f2,43,1,2.33
58f1a6197ed863543e0136bdedb3fce2,44,1,2.27
06e5eefc71ec47ae763c5c6f8db7064f,90,2,2.22
c68fb906c8f4b4b946d8386bfa6e5467,45,1,2.22
b8bc237ba3788b23da09c0f1f3a3288c,45,1,2.22
bccf933e006e9b94a6184af782963e77,45,1,2.22
f680f85bee2d253556ac91be391d2c82,45,1,2.22
259f7b5e6e482c230e5bfaa670b6bb8f,136,3,2.21
2a5b78b41cd05baeac8df54c6606b92c,46,1,2.17
83e197e95a1bbabc8c75e883ed016c47,46,1,2.17
efcd8d2104f1a05d028af7bad20d974b,46,1,2.17
0691148aee60ca47977c187804f935ae,47,1,2.13
b4ffb71f0cb1b1c3d63fad021ecf93e1,143,3,2.10
0ef83d7d83ed97cd2a0049ac8be5f88a,48,1,2.08
4c03b9dd4c11ee2cb35c96c49efc9420,48,1,2.08
6cd68b3ed6d59aaa9fece558ad360c0a,149,3,2.01
751bdc4d83a466c7206cd42e8f426b03,51,1,1.96
b1a81260566c1bac3114a6d124413f27,51,1,1.96
33a6f4b1e7cdc205511e76ba1b6e0186,105,2,1.90
a5cba26a62b8b4d0145b68b841e62e7f,53,1,1.89
612170e34b97004b3ba37eae81836b4c,107,2,1.87
2dee2ce60de9709b1a24083217181a1f,54,1,1.85
289cdb325fb7e7f891c38608bf9e0962,109,2,1.83
1b8356dabde1d35e17cef975c3f82730,55,1,1.82
6c7d50c24b3ccd2fd83b44d8bb34e073,112,2,1.79
0ea22c1cfbdc755f86b9b54b39c16043,234,4,1.71
229c3efbfb0ea2058de4ccdfbc3d784a,118,2,1.69
582d4f8675b945722eda7c0cb61ba4c7,59,1,1.69
8ae520247981aa06bc94abddf5f46d34,65,1,1.54
9d5a9018aee56acb367ba9c3f05d1d6a,66,1,1.52
cb8bcce248bb1fb274ba762d8b971456,66,1,1.52
12b9676b00f60f3b700e83af21824c0e,133,2,1.50
822166ed1e47908f7cfb49946d03c726,69,1,1.45
d12c926d74ceff0a90a21184466ce161,76,1,1.32
d921b68bf747894be13a97ae52b0f386,77,1,1.30
744dac408745240a2c2528fb1b6028f3,78,1,1.28
0df3984f9dfb3d49ac6366acbd3bbb85,86,1,1.16
725c32fa80c2faacc4fc88450d27314e,89,1,1.12
530ec6109d11eaaf87999465c6afee01,94,1,1.06
8c16d1f32a54d92897cc437244442e1b,108,1,0.93
0bae85eb84b9fb3bd773911e89288d54,136,1,0.74
